,affiliation,latitude,longitude
6962,Whiston Hospital,53.42042895,-2.7846237503743234
6963,Tosoh Corporation,36.5748441,139.2394179
6964,Min Buri,13.8124673,100.7283479
6965,I-Shou University,22.7254232,120.4071981
6966,Nordic Institute of Asian Studies,55.670249,10.3333283
6967,Phrae Hospital,18.13545105,100.14623777736468
6968,University of Minnesota Duluth,46.8203898,-92.08527412081386
6969,Sertis Corporation,14.8971921,100.83273
6970,Banphaeo General Hospital,14.8971921,100.83273
6971,JSS Academy of Higher Education &amp; Research,22.3511148,78.6677428
6972,Central Regional Referral Hospital,-4.7938361,34.7066346
6973,Chongqing Emergency Medical Center,35.0000663,104.999955
6974,Urgo Education and Training Alliance,1.357107,103.8194992
6975,Gleneagles Global Health City,23.7363785,90.4252368
6976,Jupiter Hospital,26.92386561695661,-80.096556640615
6977,Kobe Gakuin University,34.663757,135.0291255889926
6978,Ceva Innovation Center GmbH,51.1638175,10.4478313
6979,USAID Regional Development Mission for Asia,14.8971921,100.83273
6980,Hotel Dieu Shaver,43.12278325,-79.24228893029127
6981,"GF Strong Rehabilitation Centre, British Columbia",49.24710225,-123.12576279638559
6982,Vivantes Humboldt-Klinikum,52.58975905,13.307755944270895
6983,Canadian Advances in Neuro-Orthopaedics for Spasticity Congress (CANOSC),61.0666922,-107.991707
6984,Centre de Rééducation Hôpital du Jura,46.7985624,8.2319736
6985,Ranong Hospital,9.9639159,98.64317470834514
6986,"City, University of London",51.527658200000005,-0.10352447335648303
6987,"Indian Institute of Technology (Indian School of Mines), Dhanbad",22.3511148,78.6677428
6988,Sarapee Hospital,14.8971921,100.83273
6989,Ontario Institute for Cancer Research,61.0666922,-107.991707
6990,MUSC College of Medicine,39.7837304,-100.445882
6991,UK Center for Tobacco and Alcohol Studies,54.7023545,-3.2765753
6992,Stord Helse-Fonna Hospital,64.5731537,11.52803643954819
6993,Bassett Healthcare,43.04909645,-75.380144426892
6994,Amnatcharoen Hospital,15.8647499,104.6233986818959
6995,Chaophya Abhaiphubejhr Hospital,14.8971921,100.83273
6996,St. John's Medical College Hospital,12.92967835,77.61835853860376
6997,Rajagiri Hospital,10.08765885,76.3882122355379
6998,Università degli Studi di Sassari,40.7132133,8.55658
6999,University of Arizona College of Medicine – Phoenix,39.7837304,-100.445882
7000,Dong Nai Technology University,15.9266657,107.9650855
7001,Centre for Children’s Health Research,-27.48451025,153.02568386579463
7002,Ministry of Agriculture and Forests,42.69594535,23.31486364323112
7003,EcoHeatlh Alliance,39.7837304,-100.445882
7004,Rayong Botanical Garden,12.6548421,101.54568819986193
7005,The Ratio Institute,59.6749712,14.5208584
7006,Örebro Universitet,59.25399205,15.24876794426954
7007,Karlstads Universitet,59.40655055,13.5823121380908
7008,Lan Krabue Hospital,16.598955,99.8455202
7009,Saithong Wattana Hospital,14.8971921,100.83273
7010,Khlong Lan Hospital,16.183292,99.3247694
7011,Phran Kratai Hospital,16.6773579,99.5865798
7012,Khlongkhlung Hospital,14.8971921,100.83273
7013,"Department of Environmental Science, Policy, and Management",39.7837304,-100.445882
7014,Uva Wellassa University,6.9827481,81.07744619178541
7015,Universitas Tanjungpura,-0.0579607,109.34665333042308
7016,Pontificia Universidad Javeriana,4.62869815,-74.06364992186965
7017,Forschungsanstalt Agroscope Reckenholz-Tanikon,46.7985624,8.2319736
7018,Finnish Meteorological Institute,60.2036887,24.9612813
7019,Lamont-Doherty Earth Observatory,41.004542650000005,-73.90879571044246
7020,Max Planck Institute for Meteorology,51.1638175,10.4478313
7021,Hope College,42.786724500000005,-86.09964267156195
7022,Mount Holyoke College,42.25532845,-72.56966884397315
7023,National Park Service,38.888452,-77.04904756153846
7024,United States Geological Survey,38.8937481,-77.0422884
7025,Northeast Normal University,43.8581593,125.32504338744829
7026,Cranfield University,52.070132900000004,-0.6287023427161589
7027,"Memorial University of Newfoundland, Grenfell Campus",61.0666922,-107.991707
7028,Bowdoin College,43.90869735,-69.96142281131719
7029,Instituto Franco-Argentino para el Estudio del Clima y sus Impactos,-34.9964963,-64.9672817
7030,Iwate Prefectural University,39.8025528,141.13606111179598
7031,"St.Mary's College, Thrissur",10.525463882700326,76.21911161862234
7032,Universiti Sultan Zainal Abidin,5.32285965,103.15050584169414
7033,Federal University,55.7931158,49.1245956
7034,Zunyi Medical University,27.7098965,106.94129342480329
7035,Air University Islamabad,33.713944,73.025864
7036,Ming Chuan University,25.0879527,121.5269867
7037,Thai Severe Cutaneous Adverse Drug Reaction Research Group,14.8971921,100.83273
7038,Ho Chi Minh City University of Transport,15.9266657,107.9650855
7039,Phenikaa University,20.9611686,105.74762413667091
7040,Technological Institute of Crete,42.6384261,12.674297
7041,Hellenic American University,42.6384261,12.674297
7042,Ankara City Hospital,38.9597594,34.9249653
7043,Epatocentro Ticino,46.7985624,8.2319736
7044,Langsuan Hospital,14.8971921,100.83273
7045,University of South Carolina - Upstate,35.0003217,-81.97088501504776
7046,National Science and Technology Development (NSTDA),13.76380555,100.52876995336415
7047,Redeemer‘s University,9.6000359,7.9999721
7048,Joint Centre for Zoonotic Infections and Antimicrobial Resistance,42.6384261,12.674297
7049,Energy Research Corporation,39.7837304,-100.445882
7050,Athens University Dental School,38.9953683,21.9877132
7051,University of Maryland Marlene and Stewart Greenebaum Cancer Center,39.7837304,-100.445882
7052,"Universidad Autónoma de San Luis Potosí, Facultad de Medicina",19.4326296,-99.1331785
7053,CSIRO Minerals,-32.01166995,115.89430286754057
7054,Bangkok Hospital Chiang Mai,18.7884908,99.0262035
7055,Plant Pathology Research Institute,26.2540493,29.2675469
7056,Aston Business School,52.4868422,-1.8884891
7057,Rajasthan Technical University,22.3511148,78.6677428
7058,"Rungta College of Engineering &amp; Technology, Bhilai",22.3511148,78.6677428
7059,Department of Computer Science and Engineering,12.98916365,80.22955577066104
7060,Animal Resources Centre,0.0705206,32.4630871
7061,Universitas Hang Tuah Surabaya,-7.29221355,112.79367033163253
7062,Higher Colleges of Technology,25.1518543,56.34369939487155
7063,The Academy of Science,40.847800899999996,-73.90384348857987
7064,The Gem and Jewelry Institute of Thailand,14.8971921,100.83273
7065,King Saud Hospital Riyadh,24.6278072,46.6903989
7066,Nakhon Phanom Hospital,17.4130366,104.7779959
7067,WHO Centre for Health Development,34.6990002,135.2166691893521
7068,National Taipei University of Business,25.04235165,121.52543866963836
7069,Texas Southern University,29.7209058,-95.35962668476279
7070,Somdej Phra Phutthaloetla Hospital,14.8971921,100.83273
7071,Ronald Reagan UCLA Medical Center,34.0664551,-118.44651888286982
7072,Rush University Medical Center,41.873526049999995,-87.66910117417416
7073,The University of Winnipeg,49.8919189,-97.153265
7074,KMITL Business School,14.8971921,100.83273
7075,Papua New Guinea Institute of Medical Research,-6.0794833,145.38316773143998
7076,School of Basic Medical Sciences,7.2956088,5.1489061
7077,"Semmelweis University, Asklepios Campus Hamburg",51.1638175,10.4478313
7078,Ospedale Maggiore,45.314432100000005,9.511060610336722
7079,University Department of Neurology,39.787546,-86.16449763973804
7080,FOUNDATION FOR AIDS RESEARCH,39.7837304,-100.445882
7081,National United University,24.5455495,120.8121027
7082,Love Yourself Foundation,12.7503486,122.7312101
7083,Research Center of Neurology,64.6863136,97.7453061
7084,Medical University of Sofia,42.6073975,25.4856617
7085,Hochschule für Musik und Theater Hannover,52.3776307,9.754682714622913
7086,Azienda Complesso Ospedaliero San Filippo Neri,42.6384261,12.674297
7087,Fundación Jiménez Díaz,40.4387783,-3.7185417
7088,Govind Ballabh Pant Institute of Postgraduate Medical Education and Research,22.3511148,78.6677428
7089,Hospital Universitario Puerta de Hierro Majadahonda,40.45028585,-3.8736999198822497
7090,National Institute of Technology Karnataka,13.01119095,74.79603120412366
7091,Shizuoka Children's Hospital,36.5748441,139.2394179
7092,Royal University of Agriculture,11.511848749999999,104.90038205095829
7093,Wuhan Textile University,35.0000663,104.999955
7094,Sichuan Zhirenfa Biotechnology Co. Ltd.,35.0000663,104.999955
7095,Parkway Cancer Centre,1.3050898,103.8353997
7096,Seirei Hamamatsu General Hospital,36.5748441,139.2394179
7097,University of Tsukuba Hospital,36.0923861,140.102503
7098,Mae Puem National Park,19.43477805,99.91057491558439
7099,Mae Wa National Park,17.42669325,99.24649757467769
7100,Doi Pha Klong National Park,18.1416149,100.06343130721928
7101,Doi Suthep-Pui National Park,18.8551747,98.87296936081911
7102,Ariel University,32.104434049999995,35.20527017882178
7103,Université de Gabès,33.853226,10.101809807231053
7104,University of Sfax,36.8002068,10.1857757
7105,Center for High Pressure Science and Technology Advanced Research,35.0000663,104.999955
7106,Center for Advancing Neurotechnological Innovation to Application (CRANIA),61.0666922,-107.991707
7107,Excelia Business School,46.603354,1.8883335
7108,The Securities and Exchange Commission (SEC) of Thailand,14.8971921,100.83273
7109,Concordia University-Portland,45.570161799999994,-122.63740413849058
7110,Bio21 Molecular Science and Biotechnology Institute,-24.7761086,134.755
7111,Universidad Nacional de la Amazonia Peruana,-3.74587775,-73.24593583277777
7112,Peter Maccallum Cancer Centre,-37.80031095,144.95673890318753
7113,European Space Astronomy Centre,40.4434564,-3.9524086056909216
7114,National Research Council Canada,45.44268755,-75.6182850051772
7115,Illawarra Health and Medical Research Institute,-34.405045900000005,150.8807792461149
7116,"Regeneron Pharmaceuticals, Inc.",39.7837304,-100.445882
7117,Trakya Üniversitesi,41.679271299999996,26.560262893501417
7118,Sverdlovsk Regional Oncology Centre,64.6863136,97.7453061
7119,High Technology Hospital Medcenter,32.3293809,-83.1137366
7120,University Clinic,39.841599099999996,116.30924257986284
7121,Arkhangelsk Clinical Oncology Center,64.6863136,97.7453061
7122,Università degli Studi di Modena e Reggio Emilia,42.6384261,12.674297
7123,Okayama University Hospital,36.5748441,139.2394179
7124,Azienda Ospedaliera - Universitaria Città della Salute e della Scienza di Torino,42.6384261,12.674297
7125,Istituto Oncologico Veneto IOV - IRCCS,42.6384261,12.674297
7126,Hospital Samaritano,-23.53907145,-46.6620334936136
7127,IRCCS Centro Di Riferimento Oncologico Aviano,42.6384261,12.674297
7128,Rikshospitalet-Radiumhospitalet HF,64.5731537,11.52803643954819
7129,IRCCS Ospedale San Raffaele,42.6384261,12.674297
7130,University of Arizona Cancer Center,33.3484532,-111.8959513204141
7131,Fukuoka University Hospital,33.3258923,130.5104283
7132,Centro Nacional de Investigaciones Oncológicas,40.476133899999994,-3.693685187475565
7133,St Bartholomew's Hospital,51.51753465,-0.10007184558997495
7134,Klinikum Schwabing,48.1709654,11.57755505
7135,Intergruppo Italiano Linfomi,42.6384261,12.674297
7136,GATLA,10.11667,37.78333
7137,Grande Ospedale Metropolitano Bianchi-Melacrino-Morelli,42.6384261,12.674297
7138,Dow Deutschland Anlagen GmbH,51.1638175,10.4478313
7139,Dow Chemical Thailand Ltd,14.8971921,100.83273
7140,Dow Chemical (China) Investment Co. Ltd.,35.0000663,104.999955
7141,Keio University Hospital,35.681945150000004,139.71811940996236
7142,Sisaket Provincial Public Health Office,14.8971921,100.83273
7143,TrueEye Company Limited,14.8971921,100.83273
7144,MSD (Thailand) Ltd.,14.8971921,100.83273
7145,Institute for Health Innovation &amp; Technology,1.357107,103.8194992
7146,Huaibei Coal Industry Teachers College,35.0000663,104.999955
7147,University of Sistan and Baluchestan,29.46463195,60.8565386683254
7148,Southeast Asia One Health University Network (SEAOHUN),14.8971921,100.83273
7149,DHQ Hospital Jhelum,30.3308401,71.247499
7150,"Celerion, USA",33.3788949,-111.97452722378492
7151,Abide Therapeutics,39.7837304,-100.445882
7152,Tokyo Metropolitan Children's Medical Center,36.5748441,139.2394179
7153,Universitätsklinikum und Medizinische Fakultät Tübingen,51.1638175,10.4478313
7154,Instituto Mexicano del Seguro Social,19.423601400000003,-99.17346282705523
7155,North Manchester General Hospital,53.5174601,-2.2287488520024397
7156,Monash Health,-37.95294025,145.15117533632443
7157,Studer Family Children's Hospital at Sacred Heart,39.7837304,-100.445882
7158,Dr. Yewale Multispecialty Hospital for Children,22.3511148,78.6677428
7159,Gold Coast Health,-28.0921229,153.4439796
7160,Rural Development Trust (RDT) Hospital,22.3511148,78.6677428
7161,Hospital Federal dos Servidores do Estado,-22.8966157,-43.1882694
7162,University of Michigan School of Public Health,39.7837304,-100.445882
7163,JAS Renaissance,39.7837304,-100.445882
7164,Nara City Hospital,34.6722808,135.8352709
7165,National Museum of Natural Science Taiwan,24.157315750000002,120.66676269807904
7166,National Academy of Marine Research,23.5983227,120.83537694479215
7167,Heart Research Institute Australia,-33.89133925,151.18219894649337
7168,Fort Weerawatyothin Hospital,14.8971921,100.83273
7169,Medical Technology Council of Thailand,14.8971921,100.83273
7170,Duke Kunshan University,31.417489,120.89523251885868
7171,Dementia Research Centre,54.7023545,-3.2765753
7172,"Hamad Bin Khalifa University, College of Science and Engineering",25.3336984,51.2295295
7173,China General Nuclear Power Corporation,35.0000663,104.999955
7174,LP2I - Laboratoire de Physique des Deux Infinis Bordeaux,46.603354,1.8883335
7175,William &amp; Mary,39.7837304,-100.445882
7176,United Christian Hospital Hong Kong,22.3224839,114.22737894654219
7177,Joint Base Langley-Eustis,37.08751425,-76.35722238652752
7178,Wilford Hall Ambulatory Surgical Center,29.3995319,-98.62297841765125
7179,Hull York Medical School,53.9500633,-1.0507498578518275
7180,Vivekanandha College of Arts &amp; Science for Women,22.3511148,78.6677428
7181,K.S.Rangasamy College of Technology,11.3586742,77.82840480908843
7182,Selvam College of Technology,22.3511148,78.6677428
7183,Kamaraj College of Engineering and Technology,22.3511148,78.6677428
7184,SUNY College of Environmental Science and Forestry,43.0347222,-76.1355556
7185,Polytechnique Montréal,45.5045875,-73.612996
7186,108 Military Central Hospital,21.01646735,105.86080577640251
7187,Philipps-Universität Marburg,50.8124763,8.772234461351456
7188,Max Planck Institute for Terrestrial Microbiology,51.1638175,10.4478313
7189,Mathematica Policy Research Inc.,39.7837304,-100.445882
7190,Directorate of Veterinary Medicine,26.2540493,29.2675469
7191,Parliamentary Academic Support Office,14.8971921,100.83273
7192,Islamic University of Gaza,31.513730350000003,34.43982707426764
7193,Taipei Medical University Shuang-Ho Hospital,23.5983227,120.83537694479215
7194,Basin Analysis and Structural Evolution Research Unit (BASE RU),14.8971921,100.83273
7195,Skryabin Institute of Biochemistry and Physiology of Microorganisms,64.6863136,97.7453061
7196,"Ghent University, Laboratory of Microbiology",50.6402809,4.6667145
7197,National Institute of Genetics Mishima,35.11833435,138.93779698304812
7198,American Type Culture Collection,38.752340149999995,-77.51989274973761
7199,China-Thailand Joint Laboratory on Microbial Biotechnology,35.0000663,104.999955
7200,China Center of Industrial Culture Collection,35.0000663,104.999955
7201,World Data Center for Microorganisms,35.0000663,104.999955
7202,The Second Affiliated Hospital Zhejiang University School of Medicine,35.0000663,104.999955
7203,Canossa Hospital,22.277036850000002,114.15400974594661
7204,Teikyo University Hospital,35.7588456,139.7141275
7205,Vietnam National Heart Institute,15.9266657,107.9650855
7206,Bundang CHA Hospital,36.638392,127.6961188
7207,Chinese General Hospital and Medical Center,14.62642425,120.98771373266409
7208,"The University of Hong Kong, State Key Laboratory of Pharmaceutical Biotechnology",22.350627,114.1849161
7209,JSI,39.17848895,23.50318526783782
7210,Université Lumière Lyon 2,45.7206314,4.917583178085693
7211,Philosophy and Religion Society,14.8971921,100.83273
7212,Southeast Asian Research Center and Hub,12.7503486,122.7312101
7213,Center for Language Technologies,12.7503486,122.7312101
7214,Union of Societies and Associations of Philosophy,12.7503486,122.7312101
7215,Philosophical Association of the Philippines,12.7503486,122.7312101
7216,University of Dalat,15.9266657,107.9650855
7217,Transport Development and Strategy Institute,15.9266657,107.9650855
7218,Sub-Institute of Hydrometeorology and Climate Change,15.9266657,107.9650855
7219,SIWRR Southern Institute of Water Resources Research,15.9266657,107.9650855
7220,Kalasalingam Academy of Research and Education,22.3511148,78.6677428
7221,Kalasalingam College of Arts and Science,22.3511148,78.6677428
7222,Indian Council of Medical Research,13.20204515,77.65771924067633
7223,Heidelberg Institute for Theoretical Studies (HITS GmbH),51.1638175,10.4478313
7224,"Huawei Technologies Co., Ltd.",22.6530985,114.06026423150774
7225,"Amazon.com, Inc.",39.7837304,-100.445882
7226,Georgetown University,38.90893925,-77.07457962060826
7227,INRIA Institut National de Recherche en Informatique et en Automatique,46.603354,1.8883335
7228,Soochow University,25.09475915,121.54543059675818
7229,HITS GGMBH,49.41538025,8.736575199999999
7230,Knorex,1.357107,103.8194992
7231,Graduate School of Human and Environmental Studies,36.5748441,139.2394179
7232,Graduate School of Global Environmental Studies,36.5748441,139.2394179
7233,Aquatic Molecular Genetics and Biotechnology Research Team,14.8971921,100.83273
7234,The University of Texas at El Paso,31.77570475,-106.50628747547725
7235,Høgskolen i Innlandet,60.881762,11.536889
7236,Latin American Chapter (LAC-DD)-International Society for Peritoneal Dialysis,39.7837304,-100.445882
7237,WHO South-East Asia Region,22.3511148,78.6677428
7238,Le Quy Don Technical University,21.0483792,105.78566780340941
7239,Wildlife Conservation Society,3.8944436,11.5089445
7240,Chulalongkorn School of Integrated Innovation,14.8971921,100.83273
7241,Krungsri Nimble Company,14.8971921,100.83273
7242,Central Technology,28.13341185,112.98585245756121
7243,University of Liberal Arts Bangladesh,23.7409187,90.37436443774862
7244,Noakhali Science and Technology University,22.791843749999998,91.10080948639057
7245,Daffodil International University,23.8768389,90.32006826506024
7246,SCG Roofing,17.9588474,102.643263
7247,The California State University,34.2455346,-118.52632210641266
7248,Universidad de Guayaquil,-2.1812929,-79.89875158026655
7249,Nazarbayev University,51.0904348,71.39836834273265
7250,Jiangsu University of Science and Technology,32.198065400000004,119.46328978748406
7251,UCL School of Pharmacy,51.52512615,-0.12249298284852699
7252,Mission Hospital,33.56148575,-117.66511926788004
7253,Bangpakok 9 International Hospital,13.6814417,100.4744861
7254,University of Sahiwal,30.3308401,71.247499
7255,Center of Excellence in Intelligence Informatics Speech,14.8971921,100.83273
7256,CILS,45.0389746,1.6712917
7257,The University of Haripur,30.3308401,71.247499
7258,Leibniz-WissenschaftsCampus Primatenkognition,51.1638175,10.4478313
7259,"Laboratoire Cognition, Langues, Langage, Ergonomie",46.603354,1.8883335
7260,Durham University Business School,54.7023545,-3.2765753
7261,Polissia National University,49.4871968,31.2718321
7262,Kadir Has Üniversitesi,41.05192895,28.380507737079913
7263,Government Bikram College of Commerce,22.3511148,78.6677428
7264,University of Ha'il,25.6242618,42.3528328
7265,KIET Group of Institutions,28.75244095,77.49901997628177
7266,LBEF Campus,28.3780464,83.9999901
7267,Instituto Catalán de Paleoecología Humana y Evolución Social,39.3260685,-4.8379791
7268,Dairy Farming Promotion Organization of Thailand (DPO),14.8971921,100.83273
7269,Sengkang General Hospital,1.395409,103.89339095689357
7270,Asia University Hospital,24.0540899,120.68535332125194
7271,International Federation of Disabled Sailors,46.603354,1.8883335
7272,Sports and Exercise Medicine Center,12.7503486,122.7312101
7273,Pro-Care Heart Clinic,22.350627,114.1849161
7274,Singapore Sport Institute,1.357107,103.8194992
7275,Occupational and Diving Medicine Centre,1.357107,103.8194992
7276,Hong Kong Sports Institute,22.3937393,114.20217083125652
7277,Lovely Professional University,31.2534122,75.70340288932431
7278,Severance Cardiovascular Hospital,36.638392,127.6961188
7279,The College of Medicine and Public Health,-24.7761086,134.755
7280,"Istishari Hospital, Amman",31.9660779,35.8867349
7281,CHU Fattouma-Bourguiba,36.8002068,10.1857757
7282,Kitasato University School of Medicine,40.6243397,141.2383747
7283,Pamela Youde Nethersole Eastern Hospital,22.270223899999998,114.23677042695417
7284,Sarawak Heart Centre,4.5693754,102.2656823
7285,Samara Regional Clinical Cardiology Dispensary,64.6863136,97.7453061
7286,Indian Institute of Chemical Technology,22.3511148,78.6677428
7287,Universitätsmedizin Greifswald,54.089764,13.401612256371097
7288,Ulaanbaatar Songdo Hospital,47.916296,106.92264505328747
7289,Chula Logistics and Supply Chain Management Program,14.8971921,100.83273
7290,National Institute of Health,33.68914305,73.13626696927258
7291,Guangdong Pharmaceutical University,23.10313725,113.26096695846235
7292,B. M. Institute of Engineering &amp; Technology,22.3511148,78.6677428
7293,IMS Engineering College,28.680250049999998,77.5099999819108
7294,Research Center for Biocomposite Materials for Medical Industry and Agricultural and Food Industry,14.8971921,100.83273
7295,Universitas Abdurrab,0.5342080499999999,101.41866865626277
7296,University of Muhammadiyah Prof. Dr. Hamka,-2.4833826,117.8902853
7297,MRC Uganda Research Unit on AIDS,1.5333554,32.2166578
7298,Liaquat University of Medical and Health Sciences,30.3308401,71.247499
7299,Universitas Tadulako,-0.83624285,119.89465354450485
7300,New Era Ai Robotics,23.5983227,120.83537694479215
7301,DeMed Clinic,55.9083425,37.7337267
7302,Indian Institute of Technology Jodhpur,26.472940100000002,73.11433746970826
7303,Indian Institute of Technology Mandi,31.70633205,76.93856928013878
7304,Next Generation Genomic Co. Ltd.,14.8971921,100.83273
7305,Safe Fertility Center,14.8971921,100.83273
7306,"Institute of Southeast Asian Studies, Singapore",1.357107,103.8194992
7307,University of the Thai Chamber of Commerce,39.7837304,-100.445882
7308,National Science and Technology Development Agency,13.76380555,100.52876995336415
7309,"Praedicat, Inc.",39.7837304,-100.445882
7310,UMKC School of Medicine,39.0834346,-94.57530565
7311,Children's Mercy Kansas City,39.2444289,-94.587128
7312,Sa Pa Medicinal Research Center,15.9266657,107.9650855
7313,Rail and Modern Transportation Research Center,14.8971921,100.83273
7314,Burpha University,14.8971921,100.83273
7315,Zhejiang Sci-Tech University,30.31545455,120.3486958081547
7316,Hopital Calmette,49.503003,0.12345992632453831
7317,Batra Hospital India,23.2337463,77.4347058
7318,ACTION Study Group,46.603354,1.8883335
7319,UEG Medical Imaging Equipment Co. Ltd.,35.0000663,104.999955
7320,Kongu Engineering College,11.2721791,77.6039999
7321,Macquarie University Hospital,-33.77382135,151.1180016979461
7322,"Normah Medical Specialist Centre, Malaysia",1.5781614,110.3287873770589
7323,Mysore Medical College,12.31617,76.6492649920529
7324,The Aga Khan University Medical College,30.3308401,71.247499
7325,Clínica Las Condes,-33.3846367,-70.5307602816784
7326,Université Episcopale d'Haiti,18.1903282,-73.7507249
7327,Hospice Care Professionals Association of the Russian Federation,64.6863136,97.7453061
7328,Faculté des Sciences Infirmières de Leogane,18.5315515,-72.3360772
7329,Union for International Cancer Control,46.7985624,8.2319736
7330,Worldwide Hospice Palliative Care Alliance,39.7837304,-100.445882
7331,Khartoum Oncology Hospital,34.0678644,-102.524362
7332,University Medical Center Ho Chi Minh City,15.9266657,107.9650855
7333,Pallium India,8.459891,76.9427309
7334,Comboni College of Science and Technology,34.0678644,-102.524362
7335,Hope Institute Hospital,18.1850507,-77.3947693
7336,Normah Medical Specialist Center,4.5693754,102.2656823
7337,Univ. C. A. Diop,14.4750607,-14.4529612
7338,Riphah International University,31.4485959,74.3155643
7339,National Hospital Organization Kyoto Medical Center,36.5748441,139.2394179
7340,"Beijing Anzhen Hospital, Capital Medical University",39.970970300000005,116.39713788448547
7341,Kokilaben Hospital,19.1312947,72.8246301
7342,ASEAN Institute for Health Development,13.791072100000001,100.32587482515864
7343,University of Limpopo,-23.890632250000003,29.741766122866885
7344,Technology and Informatics Institute for Sustainability,14.8971921,100.83273
7345,Division of Reproductive Medicine,24.8820489,67.1830645
7346,Royal Papworth Hospital NHS Foundation Trust,54.7023545,-3.2765753
7347,University of South Carolina School of Medicine Columbia,39.7837304,-100.445882
7348,The Strategic Technologies Program of the National Plan for Sciences and Technology and Innovation in the Kingdom of Saudi Arabia,25.6242618,42.3528328
7349,M.S. Chellamuthu Trust and Research Foundation,22.3511148,78.6677428
7350,Somnogen Canada Inc,61.0666922,-107.991707
7351,Thai Public Broadcasting Service,13.8805456,100.58087800655397
7352,Damanhour University,31.0375376,30.457207685
7353,Foundation University Medical College,30.3308401,71.247499
7354,Sohag University,26.45266555,31.665598674913106
7355,USDA Agricultural Research Service,40.5593944,-105.0842637
7356,"Sri Krishna College of Engineering and Technology, Coimbatore",10.9371249,76.9564045
7357,Kumaraguru College of Technology,11.0778243,76.9895628
7358,Al-Nahrain University,33.2791984,44.378616530557196
7359,Instituto de Medicina Molecular João Lobo Antunes,38.7466205,-9.1612636
7360,Parkinson’s Victoria Board,-24.7761086,134.755
7361,Klinikum Agatharied,51.1638175,10.4478313
7362,CNS-Campus Neurológico Sénior,39.6621648,-8.1353519
7363,"Aksorn Charoen Tat ACT. Co.,Ltd",14.8971921,100.83273
7364,Federation of Thai Industries,14.8971921,100.83273
7365,Panya Consultants Company Limited,14.8971921,100.83273
7366,Thailand Greenhouse gas Management Organization (Public Organization),14.8971921,100.83273
7367,Ministry of Finance,52.082517,4.3171667
7368,Tsurumi University,36.5748441,139.2394179
7369,Language Institute,13.73517945,100.53227067905648
7370,Huachiew Chalermprakiat University,14.8971921,100.83273
7371,Taussig Cancer Center,41.5016867,-81.61631476205534
7372,National Traditional Medicine Hospital,27.47975515,89.62979173538797
7373,Kaomgawa Sea World,36.5748441,139.2394179
7374,International Marine Biological Research Institute,36.5748441,139.2394179
7375,Panare Hospital,6.8401284,101.4864313
7376,Shahid Chamran University of Ahvaz,31.3031086,48.65282303817915
7377,Taman Safari Indonesia,-6.7201709,106.95195277895067
7378,Emerging Infectious Diseases Clinical Center,14.8971921,100.83273
7379,Alvin J. Siteman Cancer Center,39.7837304,-100.445882
7380,Hospital Geral José Macamo,-19.302233,34.9144977
7381,Vietnamese Academy of Science and Technology Institute of Tropical Biology,15.9266657,107.9650855
7382,Saigon University,10.75976805,106.68171552102082
7383,Polar Research Institute of China,35.0000663,104.999955
7384,Bureau of Veterinary Biologics,14.8971921,100.83273
7385,Institute of Public Policy and Development,14.8971921,100.83273
7386,Institute of Public Policy and Development (IPPD),14.8971921,100.83273
7387,Université Côte d'Azur,43.716066999999995,7.264897360869565
7388,Kræftens Bekæmpelse,55.3827193,10.3668309
7389,"University of Coimbra, Center for Neuroscience and Cell Biology",39.6621648,-8.1353519
7390,Lewis Katz School of Medicine,39.7837304,-100.445882
7391,Departement Cellulaire en Moleculaire Geneeskunde,50.6402809,4.6667145
7392,Instituto de Investigación Biomédica de Lleida Fundació Dr. Pifarré,39.3260685,-4.8379791
7393,Forschungszentrum Borstel - Zentrum für Medizin und Biowissenschaften,51.1638175,10.4478313
7394,Universität Gießen Fachbereich Medizin,51.1638175,10.4478313
7395,TIGEM Telethon Institute of Genetics and Medicine,42.6384261,12.674297
7396,German Institute of Human Nutrition,54.3403486,10.1247571
7397,Instituto de Fisiologia Celular de la UNAM,19.4326296,-99.1331785
7398,Università degli studi Magna Graecia di Catanzaro,38.9225427,16.5838888
7399,Università degli Studi di Urbino Carlo Bo,42.6384261,12.674297
7400,Università degli Studi di Camerino,43.13963305,13.067215488690735
7401,Centre de Recherche en Cancérologie de Marseille,43.231622,5.4418098
7402,UC Davis School of Medicine,38.5529775,-121.4527317
7403,Universitätsklinikum Jena und Medizinische Fakultät,51.1638175,10.4478313
7404,Sanford Burnham Prebys Medical Discovery Institute,32.9011573,-117.2419808
7405,"National Institute of Neuroscience, Kodaira",36.5748441,139.2394179
7406,"Università degli Studi di Milano, Facoltà di Medicina e Chirurgia",42.6384261,12.674297
7407,CSIC - Centro Nacional de Biotecnologia (CNB),40.544624049999996,-3.6901177860910126
7408,The Institute of Cancer Research,51.489775249999994,-0.17461057962416415
7409,Hospital Universitario Joan XXIII de Tarragona,39.3260685,-4.8379791
7410,CSIC-UAM - Instituto de Investigaciones Biomédicas Alberto Sols (IIBM),39.3260685,-4.8379791
7411,Universidad Mayor,-33.44827535,-70.66739541852701
7412,Indian Veterinary Research Institute,28.3992552,79.43710944860206
7413,National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS),39.7837304,-100.445882
7414,CSIC - Instituto de Investigaciones Biomedicas de Barcelona (IIBB),39.3260685,-4.8379791
